requisition_id,candidate_id,department,grade,source,applied_date,offer_date,final_stage,joined_flag,employee_id
REQ0363,CAND02538,Engineering,L1,Campus,2023-02-25,2023-04-12,Joined,Yes,EMP0363
REQ0363,CAND02539,Engineering,L1,Recruitment Agency,2023-02-26,,Applied,No,
REQ0363,CAND02540,Engineering,L1,LinkedIn,2023-03-13,,Applied,No,
REQ0363,CAND02541,Engineering,L1,Naukri,2023-02-18,,Applied,No,
REQ0363,CAND02542,Engineering,L1,LinkedIn,2023-03-11,,Applied,No,
REQ0363,CAND02543,Engineering,L1,Recruitment Agency,2023-03-12,,Screened,No,
REQ0363,CAND02544,Engineering,L1,LinkedIn,2023-02-14,,Interviewed,No,
REQ0364,CAND02545,Engineering,L4,LinkedIn,2024-07-10,2024-07-25,Joined,Yes,EMP0364
REQ0364,CAND02546,Engineering,L4,LinkedIn,2024-06-26,,Applied,No,
REQ0364,CAND02547,Engineering,L4,Naukri,2024-07-20,,Screened,No,
REQ0364,CAND02548,Engineering,L4,Naukri,2024-06-28,,Applied,No,
REQ0364,CAND02549,Engineering,L4,Naukri,2024-06-28,,Screened,No,
REQ0364,CAND02550,Engineering,L4,Recruitment Agency,2024-07-12,,Screened,No,
REQ0364,CAND02551,Engineering,L4,Campus,2024-07-08,,Applied,No,
REQ0364,CAND02552,Engineering,L4,Employee Referral,2024-07-19,2024-09-02,Offered,No,
REQ0365,CAND02553,Marketing,L6,Recruitment Agency,2020-06-18,2020-07-12,Joined,Yes,EMP0365
REQ0365,CAND02554,Marketing,L6,Careers Site,2020-06-21,,Screened,No,
REQ0365,CAND02555,Marketing,L6,Naukri,2020-06-24,,Applied,No,
REQ0365,CAND02556,Marketing,L6,LinkedIn,2020-06-19,,Applied,No,
REQ0365,CAND02557,Marketing,L6,Careers Site,2020-06-22,,Screened,No,
REQ0366,CAND02558,Engineering,L2,Naukri,2020-07-27,2020-08-19,Joined,Yes,EMP0366
REQ0366,CAND02559,Engineering,L2,Employee Referral,2020-07-16,2020-08-12,Offered,No,
REQ0366,CAND02560,Engineering,L2,LinkedIn,2020-07-18,,Interviewed,No,
REQ0366,CAND02561,Engineering,L2,Employee Referral,2020-07-16,,Applied,No,
REQ0366,CAND02562,Engineering,L2,Campus,2020-08-07,,Applied,No,
REQ0366,CAND02563,Engineering,L2,Campus,2020-07-17,,Applied,No,
REQ0366,CAND02564,Engineering,L2,LinkedIn,2020-07-29,,Applied,No,
REQ0366,CAND02565,Engineering,L2,Employee Referral,2020-07-13,,Applied,No,
REQ0367,CAND02566,Human Resources,L1,Campus,2022-12-17,2023-03-01,Joined,Yes,EMP0367
REQ0367,CAND02567,Human Resources,L1,Employee Referral,2022-12-30,2023-01-22,Offered,No,
REQ0367,CAND02568,Human Resources,L1,Employee Referral,2022-12-04,,Interviewed,No,
REQ0367,CAND02569,Human Resources,L1,Careers Site,2022-12-15,,Screened,No,
REQ0367,CAND02570,Human Resources,L1,LinkedIn,2022-12-05,,Applied,No,
REQ0367,CAND02571,Human Resources,L1,Employee Referral,2022-12-21,,Screened,No,
REQ0367,CAND02572,Human Resources,L1,LinkedIn,2022-12-06,,Applied,No,
REQ0367,CAND02573,Human Resources,L1,Employee Referral,2022-12-29,2023-02-04,Offered,No,
REQ0367,CAND02574,Human Resources,L1,Campus,2022-12-22,,Screened,No,
REQ0368,CAND02575,Engineering,L1,Naukri,2026-05-16,2026-05-22,Joined,Yes,EMP0368
REQ0368,CAND02576,Engineering,L1,Naukri,2026-05-28,,Applied,No,
REQ0368,CAND02577,Engineering,L1,Naukri,2026-06-04,,Screened,No,
REQ0368,CAND02578,Engineering,L1,Careers Site,2026-06-04,,Screened,No,
REQ0368,CAND02579,Engineering,L1,LinkedIn,2026-05-06,,Applied,No,
REQ0369,CAND02580,Marketing,L4,Campus,2018-10-16,2019-01-11,Joined,Yes,EMP0369
REQ0369,CAND02581,Marketing,L4,Employee Referral,2018-10-03,,Screened,No,
REQ0369,CAND02582,Marketing,L4,LinkedIn,2018-10-18,,Screened,No,
REQ0369,CAND02583,Marketing,L4,Recruitment Agency,2018-10-15,,Interviewed,No,
REQ0369,CAND02584,Marketing,L4,Naukri,2018-10-26,,Applied,No,
REQ0369,CAND02585,Marketing,L4,Employee Referral,2018-10-30,,Interviewed,No,
REQ0369,CAND02586,Marketing,L4,Campus,2018-10-31,,Applied,No,
REQ0369,CAND02587,Marketing,L4,LinkedIn,2018-10-03,,Screened,No,
REQ0369,CAND02588,Marketing,L4,LinkedIn,2018-11-02,,Applied,No,
REQ0370,CAND02589,Sales,L1,Campus,2022-08-18,2022-10-24,Joined,Yes,EMP0370
REQ0370,CAND02590,Sales,L1,LinkedIn,2022-09-01,,Applied,No,
REQ0370,CAND02591,Sales,L1,Recruitment Agency,2022-08-23,,Applied,No,
REQ0370,CAND02592,Sales,L1,Employee Referral,2022-08-28,2022-09-27,Offered,No,
REQ0370,CAND02593,Sales,L1,LinkedIn,2022-09-07,,Applied,No,
REQ0371,CAND02594,Operations,L1,LinkedIn,2018-11-08,2018-12-13,Joined,Yes,EMP0371
REQ0371,CAND02595,Operations,L1,LinkedIn,2018-10-27,,Screened,No,
REQ0371,CAND02596,Operations,L1,Recruitment Agency,2018-11-01,,Screened,No,
REQ0371,CAND02597,Operations,L1,Campus,2018-11-29,,Interviewed,No,
REQ0371,CAND02598,Operations,L1,Recruitment Agency,2018-11-16,,Applied,No,
REQ0371,CAND02599,Operations,L1,Employee Referral,2018-11-29,,Screened,No,
REQ0372,CAND02600,Engineering,L1,Campus,2024-02-18,2024-04-16,Joined,Yes,EMP0372
REQ0372,CAND02601,Engineering,L1,Naukri,2024-02-04,,Applied,No,
REQ0372,CAND02602,Engineering,L1,Careers Site,2024-02-16,,Applied,No,
REQ0372,CAND02603,Engineering,L1,Employee Referral,2024-02-28,,Screened,No,
REQ0372,CAND02604,Engineering,L1,Employee Referral,2024-02-05,,Interviewed,No,
REQ0372,CAND02605,Engineering,L1,Employee Referral,2024-02-17,2024-03-18,Offered,No,
REQ0372,CAND02606,Engineering,L1,Recruitment Agency,2024-03-10,,Interviewed,No,
REQ0373,CAND02607,Marketing,L4,Recruitment Agency,2019-11-21,2020-01-09,Joined,Yes,EMP0373
REQ0373,CAND02608,Marketing,L4,Naukri,2019-12-06,,Applied,No,
REQ0373,CAND02609,Marketing,L4,Campus,2019-11-30,,Applied,No,
REQ0373,CAND02610,Marketing,L4,Employee Referral,2019-12-02,,Screened,No,
REQ0374,CAND02611,Engineering,L2,Employee Referral,2025-04-22,2025-06-29,Joined,Yes,EMP0374
REQ0374,CAND02612,Engineering,L2,Careers Site,2025-04-09,,Applied,No,
REQ0374,CAND02613,Engineering,L2,Recruitment Agency,2025-04-11,,Applied,No,
REQ0374,CAND02614,Engineering,L2,Careers Site,2025-04-13,,Applied,No,
REQ0374,CAND02615,Engineering,L2,Naukri,2025-04-14,,Applied,No,
REQ0375,CAND02616,Product,L3,LinkedIn,2021-01-06,2021-02-28,Joined,Yes,EMP0375
REQ0375,CAND02617,Product,L3,Recruitment Agency,2021-01-09,,Screened,No,
REQ0375,CAND02618,Product,L3,Employee Referral,2021-01-10,2021-02-10,Offered,No,
REQ0375,CAND02619,Product,L3,Employee Referral,2021-01-09,,Screened,No,
REQ0375,CAND02620,Product,L3,LinkedIn,2021-01-27,,Applied,No,
REQ0376,CAND02621,Engineering,L1,Employee Referral,2023-04-07,2023-04-26,Joined,Yes,EMP0376
REQ0376,CAND02622,Engineering,L1,Naukri,2023-04-23,,Applied,No,
REQ0376,CAND02623,Engineering,L1,Recruitment Agency,2023-04-12,,Applied,No,
REQ0376,CAND02624,Engineering,L1,Careers Site,2023-04-24,,Screened,No,
REQ0376,CAND02625,Engineering,L1,Careers Site,2023-04-03,,Applied,No,
REQ0377,CAND02626,Engineering,L2,LinkedIn,2021-09-20,2021-11-20,Joined,Yes,EMP0377
REQ0377,CAND02627,Engineering,L2,LinkedIn,2021-09-16,,Applied,No,
REQ0377,CAND02628,Engineering,L2,Naukri,2021-09-14,,Screened,No,
REQ0377,CAND02629,Engineering,L2,Recruitment Agency,2021-09-08,,Applied,No,
REQ0377,CAND02630,Engineering,L2,LinkedIn,2021-10-09,,Applied,No,
REQ0377,CAND02631,Engineering,L2,Employee Referral,2021-10-03,,Applied,No,
REQ0378,CAND02632,Customer Success,L1,Employee Referral,2019-04-26,2019-07-12,Joined,Yes,EMP0378
REQ0378,CAND02633,Customer Success,L1,Recruitment Agency,2019-04-30,,Screened,No,
REQ0378,CAND02634,Customer Success,L1,LinkedIn,2019-04-20,,Screened,No,
REQ0378,CAND02635,Customer Success,L1,Recruitment Agency,2019-04-19,,Applied,No,
REQ0378,CAND02636,Customer Success,L1,LinkedIn,2019-05-03,,Screened,No,
REQ0378,CAND02637,Customer Success,L1,Naukri,2019-04-24,,Applied,No,
REQ0378,CAND02638,Customer Success,L1,LinkedIn,2019-04-13,,Interviewed,No,
REQ0378,CAND02639,Customer Success,L1,LinkedIn,2019-05-16,,Applied,No,
REQ0378,CAND02640,Customer Success,L1,Employee Referral,2019-05-08,,Screened,No,
REQ0378,CAND02641,Customer Success,L1,Campus,2019-04-19,,Applied,No,
REQ0379,CAND02642,Human Resources,L1,Careers Site,2024-01-18,2024-02-02,Joined,Yes,EMP0379
REQ0379,CAND02643,Human Resources,L1,Employee Referral,2024-02-04,,Interviewed,No,
REQ0379,CAND02644,Human Resources,L1,Recruitment Agency,2024-01-29,,Applied,No,
REQ0379,CAND02645,Human Resources,L1,Naukri,2024-02-07,,Applied,No,
REQ0379,CAND02646,Human Resources,L1,Naukri,2024-01-31,,Applied,No,
REQ0379,CAND02647,Human Resources,L1,Naukri,2024-02-06,,Applied,No,
REQ0379,CAND02648,Human Resources,L1,LinkedIn,2024-01-30,,Applied,No,
REQ0379,CAND02649,Human Resources,L1,Naukri,2024-01-18,,Interviewed,No,
REQ0379,CAND02650,Human Resources,L1,LinkedIn,2024-01-27,,Applied,No,
REQ0380,CAND02651,Finance,L2,Careers Site,2021-04-18,2021-05-24,Joined,Yes,EMP0380
REQ0380,CAND02652,Finance,L2,Naukri,2021-05-01,,Applied,No,
REQ0380,CAND02653,Finance,L2,Naukri,2021-04-27,,Interviewed,No,
REQ0380,CAND02654,Finance,L2,Employee Referral,2021-04-28,2021-06-01,Offered,No,
REQ0380,CAND02655,Finance,L2,Campus,2021-04-16,,Applied,No,
REQ0380,CAND02656,Finance,L2,Careers Site,2021-05-07,,Applied,No,
REQ0380,CAND02657,Finance,L2,LinkedIn,2021-05-06,2021-06-11,Offered,No,
REQ0380,CAND02658,Finance,L2,Careers Site,2021-04-18,2021-05-17,Offered,No,
REQ0380,CAND02659,Finance,L2,Careers Site,2021-05-08,2021-06-05,Offered,No,
REQ0381,CAND02660,Finance,L3,Employee Referral,2019-01-08,2019-01-29,Joined,Yes,EMP0381
REQ0381,CAND02661,Finance,L3,LinkedIn,2019-01-08,,Applied,No,
REQ0381,CAND02662,Finance,L3,Careers Site,2019-01-14,,Applied,No,
REQ0381,CAND02663,Finance,L3,LinkedIn,2019-01-18,2019-02-12,Offered,No,
REQ0381,CAND02664,Finance,L3,LinkedIn,2018-12-30,,Applied,No,
REQ0381,CAND02665,Finance,L3,Campus,2019-01-07,,Applied,No,
REQ0382,CAND02666,Engineering,L3,Campus,2022-12-24,2023-02-19,Joined,Yes,EMP0382
REQ0382,CAND02667,Engineering,L3,LinkedIn,2022-12-22,,Applied,No,
REQ0382,CAND02668,Engineering,L3,Careers Site,2022-12-14,,Screened,No,
REQ0382,CAND02669,Engineering,L3,Campus,2023-01-03,,Screened,No,
REQ0383,CAND02670,Sales,L6,Careers Site,2024-10-19,2024-11-12,Joined,Yes,EMP0383
REQ0383,CAND02671,Sales,L6,Careers Site,2024-10-08,,Applied,No,
REQ0383,CAND02672,Sales,L6,Campus,2024-10-13,,Applied,No,
REQ0383,CAND02673,Sales,L6,Employee Referral,2024-10-17,2024-11-18,Offered,No,
REQ0383,CAND02674,Sales,L6,LinkedIn,2024-11-06,,Screened,No,
REQ0384,CAND02675,Customer Success,L2,Recruitment Agency,2018-10-12,2018-12-22,Joined,Yes,EMP0384
REQ0384,CAND02676,Customer Success,L2,Employee Referral,2018-10-14,2018-11-23,Offered,No,
REQ0384,CAND02677,Customer Success,L2,LinkedIn,2018-10-28,,Applied,No,
REQ0384,CAND02678,Customer Success,L2,LinkedIn,2018-10-04,2018-11-11,Offered,No,
REQ0384,CAND02679,Customer Success,L2,Employee Referral,2018-10-19,,Interviewed,No,
REQ0384,CAND02680,Customer Success,L2,Naukri,2018-10-02,,Applied,No,
REQ0384,CAND02681,Customer Success,L2,Careers Site,2018-10-31,,Applied,No,
REQ0384,CAND02682,Customer Success,L2,Campus,2018-10-05,,Interviewed,No,
REQ0384,CAND02683,Customer Success,L2,LinkedIn,2018-11-02,,Applied,No,
REQ0385,CAND02684,Engineering,L2,Careers Site,2021-06-13,2021-08-10,Joined,Yes,EMP0385
REQ0385,CAND02685,Engineering,L2,Careers Site,2021-06-16,,Screened,No,
REQ0385,CAND02686,Engineering,L2,Employee Referral,2021-06-30,2021-07-29,Offered,No,
REQ0385,CAND02687,Engineering,L2,Naukri,2021-05-30,,Applied,No,
REQ0385,CAND02688,Engineering,L2,Naukri,2021-06-11,,Screened,No,
REQ0385,CAND02689,Engineering,L2,Employee Referral,2021-06-27,,Screened,No,
REQ0386,CAND02690,Customer Success,L2,Employee Referral,2021-03-26,2021-04-23,Joined,Yes,EMP0386
REQ0386,CAND02691,Customer Success,L2,Naukri,2021-03-19,,Screened,No,
REQ0386,CAND02692,Customer Success,L2,Employee Referral,2021-04-16,2021-05-12,Offered,No,
REQ0386,CAND02693,Customer Success,L2,Careers Site,2021-03-12,,Screened,No,
REQ0386,CAND02694,Customer Success,L2,Careers Site,2021-03-14,,Applied,No,
REQ0386,CAND02695,Customer Success,L2,LinkedIn,2021-03-13,,Applied,No,
REQ0386,CAND02696,Customer Success,L2,Campus,2021-03-29,,Applied,No,
REQ0386,CAND02697,Customer Success,L2,LinkedIn,2021-03-22,2021-04-22,Offered,No,
REQ0387,CAND02698,Operations,L6,LinkedIn,2023-10-10,2023-11-17,Joined,Yes,EMP0387
REQ0387,CAND02699,Operations,L6,LinkedIn,2023-10-04,,Screened,No,
REQ0387,CAND02700,Operations,L6,Employee Referral,2023-10-16,,Interviewed,No,
REQ0387,CAND02701,Operations,L6,Naukri,2023-09-27,,Screened,No,
REQ0387,CAND02702,Operations,L6,Employee Referral,2023-10-28,,Screened,No,
REQ0388,CAND02703,Finance,L5,LinkedIn,2020-02-12,2020-03-22,Joined,Yes,EMP0388
REQ0388,CAND02704,Finance,L5,Naukri,2020-02-20,,Interviewed,No,
REQ0388,CAND02705,Finance,L5,LinkedIn,2020-02-07,,Interviewed,No,
REQ0388,CAND02706,Finance,L5,LinkedIn,2020-02-14,,Applied,No,
REQ0388,CAND02707,Finance,L5,LinkedIn,2020-02-26,,Applied,No,
REQ0389,CAND02708,Sales,L4,Employee Referral,2024-12-17,2025-03-11,Joined,Yes,EMP0389
REQ0389,CAND02709,Sales,L4,Recruitment Agency,2024-12-03,,Applied,No,
REQ0389,CAND02710,Sales,L4,LinkedIn,2025-01-02,,Applied,No,
REQ0389,CAND02711,Sales,L4,Employee Referral,2025-01-05,,Applied,No,
REQ0389,CAND02712,Sales,L4,LinkedIn,2024-12-23,,Screened,No,
REQ0389,CAND02713,Sales,L4,LinkedIn,2024-12-27,,Applied,No,
REQ0389,CAND02714,Sales,L4,Recruitment Agency,2024-12-09,,Applied,No,
REQ0389,CAND02715,Sales,L4,LinkedIn,2024-12-20,,Screened,No,
REQ0389,CAND02716,Sales,L4,LinkedIn,2024-12-07,2024-12-28,Offered,No,
REQ0390,CAND02717,Customer Success,L6,Employee Referral,2023-09-15,2023-10-30,Joined,Yes,EMP0390
REQ0390,CAND02718,Customer Success,L6,Naukri,2023-10-02,,Screened,No,
REQ0390,CAND02719,Customer Success,L6,Campus,2023-10-04,,Screened,No,
REQ0390,CAND02720,Customer Success,L6,Employee Referral,2023-09-15,,Screened,No,
REQ0390,CAND02721,Customer Success,L6,Naukri,2023-09-02,,Applied,No,
REQ0390,CAND02722,Customer Success,L6,LinkedIn,2023-09-07,,Applied,No,
REQ0390,CAND02723,Customer Success,L6,Naukri,2023-09-28,,Interviewed,No,
REQ0391,CAND02724,Engineering,L2,Careers Site,2022-02-06,2022-03-13,Joined,Yes,EMP0391
REQ0391,CAND02725,Engineering,L2,Naukri,2022-01-27,,Screened,No,
REQ0391,CAND02726,Engineering,L2,LinkedIn,2022-02-20,2022-03-12,Offered,No,
REQ0391,CAND02727,Engineering,L2,Employee Referral,2022-02-13,,Screened,No,
REQ0391,CAND02728,Engineering,L2,LinkedIn,2022-02-21,2022-03-24,Offered,No,
REQ0391,CAND02729,Engineering,L2,Naukri,2022-02-16,,Applied,No,
REQ0392,CAND02730,Engineering,L4,Employee Referral,2020-03-05,2020-05-23,Joined,Yes,EMP0392
REQ0392,CAND02731,Engineering,L4,Employee Referral,2020-03-22,,Applied,No,
REQ0392,CAND02732,Engineering,L4,Campus,2020-03-06,,Screened,No,
REQ0392,CAND02733,Engineering,L4,Recruitment Agency,2020-02-23,,Screened,No,
REQ0392,CAND02734,Engineering,L4,Campus,2020-02-20,,Screened,No,
REQ0392,CAND02735,Engineering,L4,Employee Referral,2020-03-13,,Interviewed,No,
REQ0392,CAND02736,Engineering,L4,Employee Referral,2020-03-19,2020-04-24,Offered,No,
REQ0392,CAND02737,Engineering,L4,LinkedIn,2020-03-20,,Interviewed,No,
REQ0392,CAND02738,Engineering,L4,Naukri,2020-03-12,,Applied,No,
REQ0392,CAND02739,Engineering,L4,Employee Referral,2020-03-06,,Screened,No,
REQ0393,CAND02740,Engineering,L1,Naukri,2019-06-14,2019-09-06,Joined,Yes,EMP0393
REQ0393,CAND02741,Engineering,L1,Naukri,2019-06-21,,Applied,No,
REQ0393,CAND02742,Engineering,L1,Careers Site,2019-06-24,,Applied,No,
REQ0393,CAND02743,Engineering,L1,Naukri,2019-06-23,,Screened,No,
REQ0393,CAND02744,Engineering,L1,Recruitment Agency,2019-06-03,,Applied,No,
REQ0393,CAND02745,Engineering,L1,Employee Referral,2019-07-04,2019-07-27,Offered,No,
REQ0393,CAND02746,Engineering,L1,Naukri,2019-06-05,,Applied,No,
REQ0394,CAND02747,Sales,L1,Campus,2024-08-09,2024-08-31,Joined,Yes,EMP0394
REQ0394,CAND02748,Sales,L1,Employee Referral,2024-07-26,,Screened,No,
REQ0394,CAND02749,Sales,L1,Recruitment Agency,2024-08-02,,Applied,No,
REQ0394,CAND02750,Sales,L1,Employee Referral,2024-08-14,,Screened,No,
REQ0394,CAND02751,Sales,L1,Employee Referral,2024-08-11,2024-09-02,Offered,No,
REQ0394,CAND02752,Sales,L1,Employee Referral,2024-08-29,2024-09-23,Offered,No,
REQ0394,CAND02753,Sales,L1,LinkedIn,2024-08-16,,Applied,No,
REQ0394,CAND02754,Sales,L1,LinkedIn,2024-08-21,,Screened,No,
REQ0395,CAND02755,Marketing,L1,Employee Referral,2022-02-21,2022-05-27,Joined,Yes,EMP0395
REQ0395,CAND02756,Marketing,L1,Naukri,2022-03-12,,Screened,No,
REQ0395,CAND02757,Marketing,L1,Naukri,2022-02-27,,Applied,No,
REQ0395,CAND02758,Marketing,L1,LinkedIn,2022-02-22,,Applied,No,
REQ0395,CAND02759,Marketing,L1,Careers Site,2022-03-14,,Interviewed,No,
REQ0395,CAND02760,Marketing,L1,Naukri,2022-02-18,,Screened,No,
REQ0395,CAND02761,Marketing,L1,Recruitment Agency,2022-03-14,,Applied,No,
REQ0395,CAND02762,Marketing,L1,Employee Referral,2022-02-11,,Screened,No,
REQ0396,CAND02763,Marketing,L3,LinkedIn,2022-09-15,2022-12-02,Joined,Yes,EMP0396
REQ0396,CAND02764,Marketing,L3,LinkedIn,2022-09-03,,Applied,No,
REQ0396,CAND02765,Marketing,L3,LinkedIn,2022-10-06,,Interviewed,No,
REQ0396,CAND02766,Marketing,L3,Employee Referral,2022-09-17,,Screened,No,
REQ0396,CAND02767,Marketing,L3,Careers Site,2022-09-11,,Applied,No,
REQ0397,CAND02768,Finance,L3,LinkedIn,2019-11-02,2019-11-29,Joined,Yes,EMP0397
REQ0397,CAND02769,Finance,L3,Recruitment Agency,2019-11-14,,Applied,No,
REQ0397,CAND02770,Finance,L3,Employee Referral,2019-11-03,,Interviewed,No,
REQ0397,CAND02771,Finance,L3,Campus,2019-10-31,,Screened,No,
REQ0397,CAND02772,Finance,L3,Employee Referral,2019-11-09,,Screened,No,
REQ0397,CAND02773,Finance,L3,Naukri,2019-11-12,,Screened,No,
REQ0397,CAND02774,Finance,L3,Naukri,2019-10-29,,Screened,No,
REQ0397,CAND02775,Finance,L3,Campus,2019-11-02,,Screened,No,
REQ0397,CAND02776,Finance,L3,LinkedIn,2019-10-23,,Screened,No,
REQ0398,CAND02777,Customer Success,L2,Careers Site,2023-03-10,2023-05-06,Joined,Yes,EMP0398
REQ0398,CAND02778,Customer Success,L2,Employee Referral,2023-03-28,,Interviewed,No,
REQ0398,CAND02779,Customer Success,L2,Campus,2023-03-14,,Applied,No,
REQ0398,CAND02780,Customer Success,L2,Campus,2023-03-18,,Applied,No,
REQ0398,CAND02781,Customer Success,L2,Naukri,2023-03-20,,Applied,No,
REQ0398,CAND02782,Customer Success,L2,LinkedIn,2023-03-30,2023-05-04,Offered,No,
REQ0399,CAND02783,Sales,L3,Careers Site,2022-03-01,2022-05-09,Joined,Yes,EMP0399
REQ0399,CAND02784,Sales,L3,Careers Site,2022-02-20,,Applied,No,
REQ0399,CAND02785,Sales,L3,Naukri,2022-02-22,,Applied,No,
REQ0399,CAND02786,Sales,L3,LinkedIn,2022-03-18,,Applied,No,
REQ0399,CAND02787,Sales,L3,LinkedIn,2022-02-19,,Screened,No,
REQ0400,CAND02788,Sales,L4,Recruitment Agency,2021-08-08,2021-08-27,Joined,Yes,EMP0400
REQ0400,CAND02789,Sales,L4,LinkedIn,2021-08-28,,Applied,No,
REQ0400,CAND02790,Sales,L4,LinkedIn,2021-08-08,,Applied,No,
REQ0400,CAND02791,Sales,L4,Naukri,2021-08-01,,Interviewed,No,
REQ0400,CAND02792,Sales,L4,Employee Referral,2021-08-07,,Screened,No,
REQ0400,CAND02793,Sales,L4,LinkedIn,2021-08-03,,Interviewed,No,
REQ0400,CAND02794,Sales,L4,Campus,2021-08-02,,Applied,No,
REQ0400,CAND02795,Sales,L4,Careers Site,2021-08-26,,Interviewed,No,
REQ0400,CAND02796,Sales,L4,LinkedIn,2021-07-26,,Screened,No,
REQ0401,CAND02797,Engineering,L3,LinkedIn,2021-04-26,2021-06-07,Joined,Yes,EMP0401
REQ0401,CAND02798,Engineering,L3,Employee Referral,2021-04-19,,Screened,No,
REQ0401,CAND02799,Engineering,L3,Naukri,2021-04-19,,Screened,No,
REQ0401,CAND02800,Engineering,L3,LinkedIn,2021-04-23,,Applied,No,
REQ0401,CAND02801,Engineering,L3,Recruitment Agency,2021-05-07,,Applied,No,
REQ0401,CAND02802,Engineering,L3,Employee Referral,2021-04-25,,Interviewed,No,
REQ0402,CAND02803,Engineering,L1,Employee Referral,2020-05-08,2020-07-18,Joined,Yes,EMP0402
REQ0402,CAND02804,Engineering,L1,Employee Referral,2020-05-07,2020-05-29,Offered,No,
REQ0402,CAND02805,Engineering,L1,LinkedIn,2020-05-03,,Screened,No,
REQ0402,CAND02806,Engineering,L1,Recruitment Agency,2020-05-02,,Applied,No,
REQ0402,CAND02807,Engineering,L1,Naukri,2020-05-09,,Screened,No,
REQ0402,CAND02808,Engineering,L1,Naukri,2020-05-17,,Applied,No,
REQ0402,CAND02809,Engineering,L1,Campus,2020-04-25,,Interviewed,No,
REQ0402,CAND02810,Engineering,L1,Careers Site,2020-05-12,,Screened,No,
REQ0402,CAND02811,Engineering,L1,Naukri,2020-05-09,,Screened,No,
REQ0403,CAND02812,Marketing,L4,Employee Referral,2024-04-08,2024-04-29,Joined,Yes,EMP0403
REQ0403,CAND02813,Marketing,L4,LinkedIn,2024-04-01,,Screened,No,
REQ0403,CAND02814,Marketing,L4,Employee Referral,2024-04-03,2024-05-12,Offered,No,
REQ0403,CAND02815,Marketing,L4,Employee Referral,2024-04-09,,Interviewed,No,
REQ0403,CAND02816,Marketing,L4,Employee Referral,2024-04-02,,Screened,No,
REQ0403,CAND02817,Marketing,L4,Naukri,2024-04-14,,Applied,No,
REQ0403,CAND02818,Marketing,L4,LinkedIn,2024-04-01,,Applied,No,
REQ0403,CAND02819,Marketing,L4,Careers Site,2024-04-29,,Screened,No,
REQ0403,CAND02820,Marketing,L4,LinkedIn,2024-04-13,2024-05-23,Offered,No,
REQ0404,CAND02821,Engineering,L1,Naukri,2021-12-09,2022-01-24,Joined,Yes,EMP0404
REQ0404,CAND02822,Engineering,L1,Recruitment Agency,2021-12-26,,Applied,No,
REQ0404,CAND02823,Engineering,L1,Recruitment Agency,2021-12-20,,Applied,No,
REQ0404,CAND02824,Engineering,L1,Employee Referral,2021-12-25,,Screened,No,
REQ0404,CAND02825,Engineering,L1,Naukri,2021-12-04,,Applied,No,
REQ0404,CAND02826,Engineering,L1,Naukri,2021-12-13,,Applied,No,
REQ0404,CAND02827,Engineering,L1,Employee Referral,2021-12-29,2022-01-26,Offered,No,
REQ0404,CAND02828,Engineering,L1,LinkedIn,2021-12-28,2022-01-24,Offered,No,
REQ0404,CAND02829,Engineering,L1,LinkedIn,2021-11-25,,Screened,No,
REQ0404,CAND02830,Engineering,L1,Employee Referral,2021-11-30,2022-01-08,Offered,No,
